name,price,details,url,lat,lng,img1,img2,img3,img4
dcondo hype rangsit (ดีคอนโด ไฮป์ รังสิต) ชั้น 7,"11,500 บาทต่อเดือน","ประเภทห้อง 1 ห้องนอน | ขนาด 24.0 ตร.ม. | สิ่งอำนวยความสะดวกภายในห้อง: เฟอร์นิเจอร์ , เครื่องปรับอากาศ , เครื่องทำน้ำร้อน/น้ำอุ่น , ประตูห้องระบบ digital lock , TV , ตู้เย็น | สิ่งอำนวยความสะดวกภายในโครงการ: ลิฟท์ , ที่จอดรถ , ที่จอดรถจักรยานยนต์ , การรักษาความปลอดภัย 24 ชั่วโมง , มีอินเตอร์เน็ตไร้สาย (Wi-Fi) ในห้องพัก , Access control (แสกนนิ้ว/Keycard) , กล้องวงจรปิด (CCTV) , สระว่ายน้ำ , โรงยิม / ฟิตเนส , บริการรถรับส่ง , สวนหย่อม / พื้นที่จัดบาร์บีคิว , สนามเด็กเล่น / พื้นที่สำหรับเด็ก",https://propertyhub.in.th/listings/r1880-ให้เช่า-dcondo-hype-rangsit--b3df09b4---4880331,14.04195341700244,100.6166814364538,https://bcdn.propertyhub.in.th/pictures/202412/20241227/q8y6gahG1X6gCFhrARwn.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202412/20241227/qujoSwrF8ydYqS5gDsq4.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202412/20241227/3bzm9p6UKLZMaqi715vi.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202412/20241227/SGFfJYm2q4GQD56pubgc.jpg?width=1472&height=932
Kave Condo (เคฟ คอนโด) ชั้น 6,"12,000 บาทต่อเดือน","ประเภทห้อง 1 ห้องนอน | ขนาด 0.0 ตร.ม. | สิ่งอำนวยความสะดวกภายในห้อง: เฟอร์นิเจอร์ , เครื่องปรับอากาศ , เครื่องทำน้ำร้อน/น้ำอุ่น , TV , ตู้เย็น , เครื่องซักผ้า , ไมโครเวฟ | สิ่งอำนวยความสะดวกภายในโครงการ: ลิฟท์ , ที่จอดรถ , ที่จอดรถจักรยานยนต์ , การรักษาความปลอดภัย 24 ชั่วโมง , มีอินเตอร์เน็ตไร้สาย (Wi-Fi) ในห้องพัก , Access control (แสกนนิ้ว/Keycard) , กล้องวงจรปิด (CCTV) , สระว่ายน้ำ , โรงยิม / ฟิตเนส , สวนหย่อม / พื้นที่จัดบาร์บีคิว , สนามเด็กเล่น / พื้นที่สำหรับเด็ก , ห้องสมุด , ร้านค้าในโครงการ",https://propertyhub.in.th/listings/r5111-ให้เช่าคอนโด-kave-condo---5243393,14.03938527777192,100.6166229911923,https://bcdn.propertyhub.in.th/pictures/202507/20250712/HjNYUrswtkcjiSnTHnSp.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202507/20250712/w6ioDtQdSgVobsBBCjtQ.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202507/20250712/ZR2iaXAcwWNbuWRkWmXM.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202507/20250712/SnAGE15AJKkiwuwkJ4Hs.jpg?width=1472&height=932
KAVE TU (เคฟ ทียู) ชั้น 2,"10,500 บาทต่อเดือน","ประเภทห้อง 1 ห้องนอน | ขนาด 25.0 ตร.ม. | สิ่งอำนวยความสะดวกภายในห้อง: เฟอร์นิเจอร์ , เครื่องปรับอากาศ , ประตูห้องระบบ digital lock , TV , ตู้เย็น , ไมโครเวฟ | สิ่งอำนวยความสะดวกภายในโครงการ: ลิฟท์ , ที่จอดรถ , การรักษาความปลอดภัย 24 ชั่วโมง , กล้องวงจรปิด (CCTV) , สระว่ายน้ำ , ห้องสตรีม , ห้องจากุชซี่ , โรงยิม / ฟิตเนส , สวนหย่อม / พื้นที่จัดบาร์บีคิว , สนามเด็กเล่น / พื้นที่สำหรับเด็ก , ห้องสมุด , ร้านค้าในโครงการ , ร้านอาหารในโครงการ",https://propertyhub.in.th/listings/r2978-ให้เช่า-kave-tu---4993590,14.064693394329405,100.60906305245358,https://bcdn.propertyhub.in.th/pictures/202503/20250310/WUbb2D998zPW53x9d1DL.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202503/20250310/J4WWvAwtDDkQE5Ckk9na.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202503/20250310/KUs7o1NfTFSPBnrpXUDu.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202503/20250310/egkf5r2jLKBKGxAcFs1H.jpg?width=1472&height=932
Attitude BU (แอททิจูด บียู) ชั้น 4,"11,000 บาทต่อเดือน","ประเภทห้อง 1 ห้องนอน | ขนาด 28.0 ตร.ม. | สิ่งอำนวยความสะดวกภายในห้อง: เฟอร์นิเจอร์ , เครื่องปรับอากาศ , เครื่องทำน้ำร้อน/น้ำอุ่น , TV , ตู้เย็น , เครื่องซักผ้า , ไมโครเวฟ | สิ่งอำนวยความสะดวกภายในโครงการ: ลิฟท์ , ที่จอดรถ , การรักษาความปลอดภัย 24 ชั่วโมง , มีอินเตอร์เน็ตไร้สาย (Wi-Fi) ในห้องพัก , กล้องวงจรปิด (CCTV) , สระว่ายน้ำ , โรงยิม / ฟิตเนส , สวนหย่อม / พื้นที่จัดบาร์บีคิว , สนามเด็กเล่น / พื้นที่สำหรับเด็ก , ห้องสมุด , ร้านค้าในโครงการ",https://propertyhub.in.th/listings/z4314-230169-ให้เช่าคอนโด-attitude-bu-condominium-rangsit---5739740,14.03821939934369,100.6165183571369,https://bcdn.propertyhub.in.th/pictures/202601/20260124/UZhMt1ica8CRf3aPSN8D.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202601/20260124/wtV6Z9awsRTkvTonSRqD.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202601/20260124/2W3Ee25GmkhASiHND8U5.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202601/20260124/LS8wtbY4WfF5HM9yp818.jpg?width=1472&height=932
KAVE Town Space (เคฟ ทาวน์ สเปซ) ชั้น 1,"13,000 บาทต่อเดือน","ประเภทห้อง 1 ห้องนอน | ขนาด 27.4 ตร.ม. | สิ่งอำนวยความสะดวกภายในห้อง: เฟอร์นิเจอร์ , เครื่องปรับอากาศ , เครื่องทำน้ำร้อน/น้ำอุ่น , ประตูห้องระบบ digital lock , TV , ตู้เย็น , เครื่องซักผ้า | สิ่งอำนวยความสะดวกภายในโครงการ: ลิฟท์ , ที่จอดรถ , การรักษาความปลอดภัย 24 ชั่วโมง , กล้องวงจรปิด (CCTV) , สระว่ายน้ำ , โรงยิม / ฟิตเนส , สวนหย่อม / พื้นที่จัดบาร์บีคิว , สนามเด็กเล่น / พื้นที่สำหรับเด็ก , ห้องสมุด , ร้านค้าในโครงการ",https://propertyhub.in.th/listings/r1752-ให้เช่า-kave-town-space--b1e409bf---4875428,14.04172405787639,100.61625996380631,https://bcdn.propertyhub.in.th/pictures/202412/20241223/fSxc1b13QTBBDKfVhAS3.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202412/20241223/qSEvF6iU8Qs4PbqxwfSr.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202412/20241223/7sTZzbZw43unsia2KRrN.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202412/20241223/gvZBHERE29tCoMgUQJiK.jpg?width=1472&height=932
TERRA RESIDENCE (เทอร์ร่า เรสซิเดนซ์) ชั้น 29,"13,500 บาทต่อเดือน","ประเภทห้อง 1 ห้องนอน | ขนาด 32.0 ตร.ม. | สิ่งอำนวยความสะดวกภายในห้อง: เฟอร์นิเจอร์ , เครื่องปรับอากาศ , เครื่องทำน้ำร้อน/น้ำอุ่น , ประตูห้องระบบ digital lock , TV , ตู้เย็น , เครื่องซักผ้า , ไมโครเวฟ | สิ่งอำนวยความสะดวกภายในโครงการ: ลิฟท์ , ที่จอดรถ , การรักษาความปลอดภัย 24 ชั่วโมง , กล้องวงจรปิด (CCTV) , สระว่ายน้ำ , โรงยิม / ฟิตเนส , สวนหย่อม / พื้นที่จัดบาร์บีคิว",https://propertyhub.in.th/listings/z430-ให้เช่าคอนโด-terra-residence-i---5122826,14.06595230633576,100.61573258086396,https://bcdn.propertyhub.in.th/pictures/202505/20250520/DKWQCDpkEHZGDNt6UR9e.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202505/20250520/HJ7r7izTGwPPTf2k45xy.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202505/20250520/usegp9uBg4VnrHok7ttC.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202505/20250520/ZdzRHGCDAo8zTwozas65.jpg?width=1472&height=932
Kave Ava (เคฟ เอวา) ชั้น 6,"12,500 บาทต่อเดือน","ประเภทห้อง 1 ห้องนอน | ขนาด 27.3 ตร.ม. | สิ่งอำนวยความสะดวกภายในห้อง: เฟอร์นิเจอร์ , เครื่องปรับอากาศ , เครื่องทำน้ำร้อน/น้ำอุ่น , ประตูห้องระบบ digital lock , TV , ตู้เย็น | สิ่งอำนวยความสะดวกภายในโครงการ: ลิฟท์ , ที่จอดรถ , การรักษาความปลอดภัย 24 ชั่วโมง , กล้องวงจรปิด (CCTV) , สระว่ายน้ำ , ห้องจากุชซี่ , โรงยิม / ฟิตเนส , สวนหย่อม / พื้นที่จัดบาร์บีคิว , ร้านค้าในโครงการ , ร้านอาหารในโครงการ",https://propertyhub.in.th/listings/r2304-ให้เช่า-kave-ava--b4e509f1---4921095,14.0646665162258,100.60971223212005,https://bcdn.propertyhub.in.th/pictures/202501/20250125/ZmgFYWnHHEVU5YgtUPrE.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202501/20250125/VM5nipZY5cPFDsfjZUXo.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202501/20250125/FTMNPmZrrqkFwoGxJXuv.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202501/20250125/Bzn7LtZ6bH42V3Wr9ARV.jpg?width=1472&height=932
dcondo hype rangsit (ดีคอนโด ไฮป์ รังสิต) ชั้น 7,"12,000 บาทต่อเดือน","ประเภทห้อง สตูดิโอ | ขนาด 27.0 ตร.ม. | สิ่งอำนวยความสะดวกภายในห้อง: เฟอร์นิเจอร์ , เครื่องปรับอากาศ , เครื่องทำน้ำร้อน/น้ำอุ่น , TV , เตาปรุงอาหาร , ตู้เย็น , เครื่องดูดควัน , เครื่องซักผ้า , ไมโครเวฟ | สิ่งอำนวยความสะดวกภายในโครงการ: ลิฟท์ , ที่จอดรถ , ที่จอดรถจักรยานยนต์ , การรักษาความปลอดภัย 24 ชั่วโมง , มีอินเตอร์เน็ตไร้สาย (Wi-Fi) ในห้องพัก , Access control (แสกนนิ้ว/Keycard) , กล้องวงจรปิด (CCTV) , สระว่ายน้ำ , โรงยิม / ฟิตเนส , บริการรถรับส่ง , สวนหย่อม / พื้นที่จัดบาร์บีคิว , สนามเด็กเล่น / พื้นที่สำหรับเด็ก",https://propertyhub.in.th/listings/r1796-ให้เช่า-dcondo-hype-rangsit-ดีคอนโด-ไฮป์-รังสิต-รูปแบบห้อง-สตูดิโอ-ขนาดห้อง-27-ตรม-ชั้น-7---4877037,14.04195341700244,100.6166814364538,https://bcdn.propertyhub.in.th/pictures/202412/20241224/aCdxdUDSB442RkPk2BhE.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202412/20241224/8SHdfWpQV2HWhsg6iePn.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202412/20241224/FBtEa5AnfPKZu8L2pVKH.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202412/20241224/rztrhjmaRkHCTAyhz82B.jpg?width=1472&height=932
Kave Town Island (เคฟ ทาวน์ ไอส์แลนด์) ชั้น 2,"13,000 บาทต่อเดือน","ประเภทห้อง 1 ห้องนอน | ขนาด 22.6 ตร.ม. | สิ่งอำนวยความสะดวกภายในห้อง: เฟอร์นิเจอร์ , เครื่องปรับอากาศ , เครื่องทำน้ำร้อน/น้ำอุ่น , TV , ตู้เย็น , เครื่องซักผ้า , ไมโครเวฟ | สิ่งอำนวยความสะดวกภายในโครงการ: ลิฟท์ , ที่จอดรถ , การรักษาความปลอดภัย 24 ชั่วโมง , กล้องวงจรปิด (CCTV) , สระว่ายน้ำ , โรงยิม / ฟิตเนส",https://propertyhub.in.th/listings/z4022-070169-ให้เช่าคอนโด-kave-town-island---5695473,14.04158678296819,100.6148409498416,https://bcdn.propertyhub.in.th/pictures/202601/20260107/9Nrv2kfvGr18p8GuiHDK.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202601/20260107/LtgHf63umVosKydSFJLR.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202601/20260107/bqbmar75qRT55dbhFaGp.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202601/20260107/wuQeQZ2ENUGvNX83EjNh.jpg?width=1472&height=932
Kave Wonderland (เคฟ วันเดอร์แลนด์) ชั้น 6,"12,000 บาทต่อเดือน","ประเภทห้อง สตูดิโอ | ขนาด 24.0 ตร.ม. | สิ่งอำนวยความสะดวกภายในห้อง: เฟอร์นิเจอร์ , เครื่องปรับอากาศ , เครื่องทำน้ำร้อน/น้ำอุ่น , TV , ตู้เย็น , เครื่องซักผ้า , ไมโครเวฟ | สิ่งอำนวยความสะดวกภายในโครงการ: ลิฟท์ , ที่จอดรถจักรยานยนต์ , การรักษาความปลอดภัย 24 ชั่วโมง , Access control (แสกนนิ้ว/Keycard) , กล้องวงจรปิด (CCTV) , สระว่ายน้ำ , โรงยิม / ฟิตเนส , สวนหย่อม / พื้นที่จัดบาร์บีคิว , สนามเด็กเล่น / พื้นที่สำหรับเด็ก , สนามกีฬา (สนามเทนนิส/สนามบาส) , ห้องประชุม , ร้านค้าในโครงการ , ร้านอาหารในโครงการ , ซัก อบ รีด , เลี้ยงสัตว์ได้",https://propertyhub.in.th/listings/s5658-ให้เช่า-kave-wonderland-tu-rangsit---5782329,14.065818421231052,100.61121161182004,https://bcdn.propertyhub.in.th/pictures/202602/20260209/PUteo2kCFCuu35L3LJtD.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202602/20260209/v6v41a1oUTpoM2WcaSaF.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202602/20260209/RW15Y58BL39qRPrFEvoZ.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202602/20260209/KnoybQJepbzje7WxmTum.jpg?width=1472&height=932
dcondo vivid Rangsit (ดีคอนโด วิวิด รังสิต) ชั้น 5,"13,000 บาทต่อเดือน","ประเภทห้อง 1 ห้องนอน | ขนาด 25.0 ตร.ม. | สิ่งอำนวยความสะดวกภายในห้อง: เฟอร์นิเจอร์ , เครื่องปรับอากาศ , เครื่องทำน้ำร้อน/น้ำอุ่น , TV , เตาปรุงอาหาร , ตู้เย็น , เครื่องดูดควัน , เครื่องซักผ้า , ไมโครเวฟ | สิ่งอำนวยความสะดวกภายในโครงการ: ลิฟท์ , ที่จอดรถ , ที่จอดรถจักรยานยนต์ , การรักษาความปลอดภัย 24 ชั่วโมง , Access control (แสกนนิ้ว/Keycard) , กล้องวงจรปิด (CCTV) , สระว่ายน้ำ , โรงยิม / ฟิตเนส , สวนหย่อม / พื้นที่จัดบาร์บีคิว",https://propertyhub.in.th/listings/ให้เช่า-ดีคอนโด-วิวิด-ชั้น-5-ขนาด-25-3-ตร-ม-13-000---6026942,14.0416704349705,100.6166926171006,https://bcdn.propertyhub.in.th/pictures/202605/20260505/QEAzR3JFuqnbx7MzP9Kg.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202605/20260505/Zu71ov2RkBKpvQgva8Wk.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202605/20260505/BLERKHBP42vNmtYoZZvS.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202605/20260505/hJyNX4uymasqrh3qEdHi.jpg?width=1472&height=932
Common TU (คอมมอน ทียู) ชั้น 8,"16,000 บาทต่อเดือน","ประเภทห้อง 1 ห้องนอน | ขนาด 31.0 ตร.ม. | สิ่งอำนวยความสะดวกภายในห้อง: เฟอร์นิเจอร์ , เครื่องปรับอากาศ , เครื่องทำน้ำร้อน/น้ำอุ่น , TV , ตู้เย็น , ไมโครเวฟ | สิ่งอำนวยความสะดวกภายในโครงการ: ลิฟท์ , ที่จอดรถ , การรักษาความปลอดภัย 24 ชั่วโมง , กล้องวงจรปิด (CCTV) , สระว่ายน้ำ , โรงยิม / ฟิตเนส , บริการรถรับส่ง , สวนหย่อม / พื้นที่จัดบาร์บีคิว , สนามเด็กเล่น / พื้นที่สำหรับเด็ก , ห้องสมุด , ร้านค้าในโครงการ , ร้านอาหารในโครงการ",https://propertyhub.in.th/listings/z953-ให้เช่าคอนโด-common-tu---5187223,14.06533007933882,100.61401206557196,https://bcdn.propertyhub.in.th/pictures/202506/20250619/Vm8pdUkwn4p87iVLFW9R.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202506/20250619/MjP41KYST5kX2BT22AXQ.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202506/20250619/CheWJMCpAYqyCrNrbrcn.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202506/20250619/PXd621yrapHEMfpTLiCk.jpg?width=1472&height=932
Plum Condo Park Rangsit (พลัม คอนโด พาร์ค รังสิต) ตึก C ชั้น 5,"14,500 บาทต่อเดือน","ประเภทห้อง 2 ห้องนอน | ขนาด 44.0 ตร.ม. | สิ่งอำนวยความสะดวกภายในห้อง: เฟอร์นิเจอร์ , เครื่องปรับอากาศ , เครื่องทำน้ำร้อน/น้ำอุ่น , TV , ตู้เย็น , เครื่องซักผ้า | สิ่งอำนวยความสะดวกภายในโครงการ: ลิฟท์ , ที่จอดรถ , การรักษาความปลอดภัย 24 ชั่วโมง , กล้องวงจรปิด (CCTV) , สระว่ายน้ำ , โรงยิม / ฟิตเนส , สวนหย่อม / พื้นที่จัดบาร์บีคิว , ห้องสมุด",https://propertyhub.in.th/listings/cp-8352ว่าง-ให้-เช่า-พลัม-คอนโด-พาร์ค-รังสิต-แอดไลน์-meecondo---5281222,14.03103968252191,100.61575106694704,https://bcdn.propertyhub.in.th/pictures/202507/20250726/WbWd8nd3VM9QXGpznHRn.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202507/20250726/vAkAETno3jUBi7c7SXVQ.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202507/20250726/h7kfdzwkHidnZZyzPkcp.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202507/20250726/ZHLptfFLQ8nrtWnv4RYz.jpg?width=1472&height=932
Be Condo Phaholyothin (บี คอนโด พหลโยธิน) ตึก B ชั้น 8,"8,000 บาทต่อเดือน","ประเภทห้อง สตูดิโอ | ขนาด 24.0 ตร.ม. | สิ่งอำนวยความสะดวกภายในห้อง: เฟอร์นิเจอร์ , เครื่องปรับอากาศ , เครื่องทำน้ำร้อน/น้ำอุ่น , ประตูห้องระบบ digital lock , TV , ตู้เย็น , ไมโครเวฟ | สิ่งอำนวยความสะดวกภายในโครงการ: ลิฟท์ , ที่จอดรถ , การรักษาความปลอดภัย 24 ชั่วโมง , กล้องวงจรปิด (CCTV) , สระว่ายน้ำ , โรงยิม / ฟิตเนส , ร้านค้าในโครงการ , ร้านอาหารในโครงการ",https://propertyhub.in.th/listings/be-condo-ห้องสวยฉ่ำ-ติดมอ---5018491,14.03439542678083,100.6158658194621,https://bcdn.propertyhub.in.th/pictures/202504/20250410/AwBpq1yrw6HxqacuP1Pe.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202504/20250410/kweuw2CPL6abQ8cvAnct.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202504/20250410/Ga33w9k1TbPPHyvbAe3e.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202504/20250410/eKCUDFDJjchCZsS5uhgR.jpg?width=1472&height=932
Kave Town Island (เคฟ ทาวน์ ไอส์แลนด์) ชั้น 4,"13,000 บาทต่อเดือน","ประเภทห้อง 1 ห้องนอน | ขนาด 24.5 ตร.ม. | สิ่งอำนวยความสะดวกภายในห้อง: เฟอร์นิเจอร์ , เครื่องปรับอากาศ , เครื่องทำน้ำร้อน/น้ำอุ่น , TV , ตู้เย็น , เครื่องซักผ้า , ไมโครเวฟ | สิ่งอำนวยความสะดวกภายในโครงการ: ลิฟท์ , ที่จอดรถ , การรักษาความปลอดภัย 24 ชั่วโมง , กล้องวงจรปิด (CCTV) , สระว่ายน้ำ , โรงยิม / ฟิตเนส",https://propertyhub.in.th/listings/z3191-141168-ให้เช่าคอนโด-kave-town-island---5579167,14.04158678296819,100.6148409498416,https://bcdn.propertyhub.in.th/pictures/202511/20251115/Y3RiD9kHFEmGNZUux6YS.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202511/20251115/W8kBnhsJYGfP9Y1zyQLc.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202511/20251115/4KZRGWsfaDrfTwYBgnEv.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202511/20251115/tWPZmgBA3BH1HwGfTJEs.jpg?width=1472&height=932
Plum Condo Park Rangsit (พลัม คอนโด พาร์ค รังสิต) ตึก B ชั้น 7,"13,500 บาทต่อเดือน","ประเภทห้อง 2 ห้องนอน | ขนาด 44.0 ตร.ม. | สิ่งอำนวยความสะดวกภายในห้อง: เฟอร์นิเจอร์ , เครื่องปรับอากาศ , เครื่องทำน้ำร้อน/น้ำอุ่น , TV , ตู้เย็น , เครื่องซักผ้า , ไมโครเวฟ | สิ่งอำนวยความสะดวกภายในโครงการ: ลิฟท์ , ที่จอดรถ , การรักษาความปลอดภัย 24 ชั่วโมง , กล้องวงจรปิด (CCTV) , สระว่ายน้ำ , โรงยิม / ฟิตเนส , สวนหย่อม / พื้นที่จัดบาร์บีคิว , ห้องสมุด",https://propertyhub.in.th/listings/ให้เช่า-พลัมพาร์ค-เฟส-2-ขนาด-2-ห้องนอน-คอนโดใกล้-ม-กรุงเทพ-44-ตรม-เฟอรครบ-พร้อมอยู่-13-500-บาท-เดือน---4903065,14.03103968252191,100.61575106694704,https://bcdn.propertyhub.in.th/pictures/202501/20250114/g3RanjvXEBvur7wa3ngT.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202501/20250114/1kG4ACcKhaKvZfp9kDWd.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202501/20250114/XLrVLTGAm7weiCeJ9FCb.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202501/20250114/iQSLkkyC135eMq74kbzc.jpg?width=1472&height=932
Kave Town Island (เคฟ ทาวน์ ไอส์แลนด์) ชั้น 7,"13,000 บาทต่อเดือน","ประเภทห้อง 1 ห้องนอน | ขนาด 22.9 ตร.ม. | สิ่งอำนวยความสะดวกภายในห้อง: เฟอร์นิเจอร์ , เครื่องปรับอากาศ , เครื่องทำน้ำร้อน/น้ำอุ่น , TV , ตู้เย็น , เครื่องซักผ้า | สิ่งอำนวยความสะดวกภายในโครงการ: ลิฟท์ , ที่จอดรถ , การรักษาความปลอดภัย 24 ชั่วโมง , กล้องวงจรปิด (CCTV) , สระว่ายน้ำ , โรงยิม / ฟิตเนส",https://propertyhub.in.th/listings/r1546-ให้เช่า-kave-town-island--a7760933---4856261,14.04158678296819,100.6148409498416,https://bcdn.propertyhub.in.th/pictures/202412/20241211/s2zexBDZSQuhmVNcdz3o.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202412/20241211/9vw6xxT3iEBGreAARqb3.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202412/20241211/ZW51WZRLpAk25VcVD9Pe.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202412/20241211/nAb1YwvtHZafwawGVqvq.jpg?width=1472&height=932
Modiz Launch (โมดิซ ลอนช์) ชั้น 24,"15,000 บาทต่อเดือน","ประเภทห้อง 1 ห้องนอน | ขนาด 25.0 ตร.ม. | สิ่งอำนวยความสะดวกภายในห้อง: เฟอร์นิเจอร์ , เครื่องปรับอากาศ , เครื่องทำน้ำร้อน/น้ำอุ่น , ประตูห้องระบบ digital lock , TV , ตู้เย็น , เครื่องซักผ้า , ไมโครเวฟ | สิ่งอำนวยความสะดวกภายในโครงการ: ลิฟท์ , ที่จอดรถ , การรักษาความปลอดภัย 24 ชั่วโมง , กล้องวงจรปิด (CCTV) , สระว่ายน้ำ , ห้องจากุชซี่ , โรงยิม / ฟิตเนส , สวนหย่อม / พื้นที่จัดบาร์บีคิว , สนามเด็กเล่น / พื้นที่สำหรับเด็ก , ร้านค้าในโครงการ",https://propertyhub.in.th/listings/ให้เช่า-คอนโดติด-ม-ธรรมศาสตร์-เชียงราก-โมดิซ-ลอนช์-25-9-ตร-ม-ชั้นที่-24-15-000---5943252,14.065367628934949,100.61176135330491,https://bcdn.propertyhub.in.th/pictures/202604/20260403/BUsK5qNhpk7drZGEcJcN.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202604/20260403/tDk4xQ4WjzeXFYz2GxJA.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202604/20260403/a9kFdNHT8TLRWrDqavG2.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202604/20260403/Bmii2jQhNsfVndbo1PJW.jpg?width=1472&height=932
Kave Town Island (เคฟ ทาวน์ ไอส์แลนด์) ชั้น 3,"11,500 บาทต่อเดือน","ประเภทห้อง 1 ห้องนอน | ขนาด 24.2 ตร.ม. | สิ่งอำนวยความสะดวกภายในห้อง: เฟอร์นิเจอร์ , เครื่องปรับอากาศ , เครื่องทำน้ำร้อน/น้ำอุ่น , TV , เตาปรุงอาหาร , ตู้เย็น , เครื่องดูดควัน , เครื่องซักผ้า , ไมโครเวฟ | สิ่งอำนวยความสะดวกภายในโครงการ: ลิฟท์ , ที่จอดรถ , การรักษาความปลอดภัย 24 ชั่วโมง , กล้องวงจรปิด (CCTV) , สระว่ายน้ำ , โรงยิม / ฟิตเนส",https://propertyhub.in.th/listings/r1760-ให้เช่า-kave-town-island-เคฟ-ทาวน์-ไอส์แลนด์-รูปแบบห้อง-1-ห้องนอน-1-ห้องน้ำ-ขนาดห้อง-24-2-ตรม-ชั้น-3-ตึก-c---4875313,14.04158678296819,100.6148409498416,https://bcdn.propertyhub.in.th/pictures/202412/20241223/C6H3ksyTA372cVSpjKf6.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202412/20241223/BMAG5s2gkCwKi5Awt8QH.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202412/20241223/cDKXbjiKu5kH22KGv3BA.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202412/20241223/K7GqLyh5k1QMC3XmnApk.jpg?width=1472&height=932
